cod;nome;período;valor
2201929;"Bonfim do Piauí";2015;0,00
2201945;"Boqueirão do Piauí";2015;0,00
2201960;Brasileira;2015;0,00
2202000;"Buriti dos Lopes";2015;10,30
2202026;"Buriti dos Montes";2015;0,00
2202059;"Cabeceiras do Piauí";2015;9,69
2202075;"Cajazeiras do Piauí";2015;0,00
2202083;"Cajueiro da Praia";2015;0,00
2202091;"Caldeirão Grande do Piauí";2015;0,00
2202109;"Campinas do Piauí";2015;18,16
2202117;"Campo Alegre do Fidalgo";2015;0,00
2202133;"Campo Grande do Piauí";2015;0,00
2202174;"Campo Largo do Piauí";2015;0,00
2202208;"Campo Maior";2015;10,88
2202307;"Canto do Buriti";2015;28,99
2202406;"Capitão de Campos";2015;8,90
2202455;"Capitão Gervásio Oliveira";2015;24,95
2202505;Caracol;2015;0,00
2202539;"Caraúbas do Piauí";2015;0,00
2202554;"Caridade do Piauí";2015;0,00
2202604;"Castelo do Piauí";2015;27,53
2202653;Caxingó;2015;0,00
2202703;Cocal;2015;25,71
2202711;"Cocal de Telha";2015;0,00
2202729;"Cocal dos Alves";2015;0,00
2202737;Coivaras;2015;0,00
2202752;"Colônia do Gurguéia";2015;0,00
2202778;"Colônia do Piauí";2015;13,29
2202802;"Conceição do Canindé";2015;0,00
2202851;"Coronel José Dias";2015;21,73
2202901;Corrente;2015;11,50
2203008;"Cristalândia do Piauí";2015;24,69
2203107;"Cristino Castro";2015;19,58
2203206;Curimatá;2015;35,97
2203230;Currais;2015;20,64
2203255;Curralinhos;2015;0,00
2203271;"Curral Novo do Piauí";2015;19,66
2203305;"Demerval Lobão";2015;7,38
2203354;"Dirceu Arcoverde";2015;14,57
2203404;"Dom Expedito Lopes";2015;0,00
2203420;"Domingos Mourão";2015;0,00
2203453;"Dom Inocêncio";2015;10,65
2203503;"Elesbão Veloso";2015;0,00
2203602;"Eliseu Martins";2015;0,00
2203701;Esperantina;2015;12,86
2203750;"Fartura do Piauí";2015;19,23
2203800;"Flores do Piauí";2015;22,76
2203859;"Floresta do Piauí";2015;0,00
2203909;Floriano;2015;23,81
2204006;Francinópolis;2015;0,00
2204105;"Francisco Ayres";2015;0,00
2204154;"Francisco Macedo";2015;0,00
2204204;"Francisco Santos";2015;22,09
2204303;Fronteiras;2015;43,97
2204352;Geminiano;2015;18,80
2204402;Gilbués;2015;0,00
2204501;Guadalupe;2015;19,35
2204550;Guaribas;2015;0,00
2204600;"Hugo Napoleão";2015;0,00
2204659;"Ilha Grande";2015;10,86
2204709;Inhuma;2015;0,00
2204808;"Ipiranga do Piauí";2015;10,42
2204907;"Isaías Coelho";2015;11,89
2205003;Itainópolis;2015;17,61
2205102;Itaueira;2015;18,47
2205151;"Jacobina do Piauí";2015;35,20
2205201;Jaicós;2015;10,72
2205276;"Jatobá do Piauí";2015;0,00
2205300;Jerumenha;2015;0,00
2205359;"João Costa";2015;0,00
2205409;"Joaquim Pires";2015;21,30
2205458;"Joca Marques";2015;0,00
2205508;"José de Freitas";2015;10,44
2205516;"Juazeiro do Piauí";2015;0,00
2205524;"Júlio Borges";2015;18,15
2205532;Jurema;2015;21,47
2205540;"Lagoinha do Piauí";2015;0,00
2205557;"Lagoa Alegre";2015;48,02
2205573;"Lagoa de São Francisco";2015;15,13
2205581;"Lagoa do Piauí";2015;25,16
2205599;"Lagoa do Sítio";2015;19,81
2205607;"Landri Sales";2015;0,00
2205706;"Luís Correia";2015;16,92
2205805;Luzilândia;2015;43,91
2205854;Madeiro;2015;73,97
2205904;"Manoel Emídio";2015;0,00
2205953;Marcolândia;2015;24,25
2206001;"Marcos Parente";2015;0,00
2206050;"Massapê do Piauí";2015;0,00
2206100;"Matias Olímpio";2015;9,33
2206209;"Miguel Alves";2015;12,09
2206308;"Miguel Leão";2015;0,00
2206357;"Milton Brandão";2015;15,34
2206407;"Monsenhor Gil";2015;9,61
2206506;"Monsenhor Hipólito";2015;0,00
2206605;"Monte Alegre do Piauí";2015;0,00
2206654;"Morro Cabeça no Tempo";2015;0,00
2206670;"Morro do Chapéu do Piauí";2015;45,07
2206696;"Murici dos Portelas";2015;0,00
2206704;"Nazaré do Piauí";2015;13,77
2206720;Nazária;2015;11,95
2206753;"Nossa Senhora de Nazaré";2015;0,00
2206803;"Nossa Senhora dos Remédios";2015;23,55
2206902;"Novo Oriente do Piauí";2015;15,42
2206951;"Novo Santo Antônio";2015;0,00
2207009;Oeiras;2015;13,76
2207108;"Olho D'Água do Piauí";2015;41,67
2207207;"Padre Marcos";2015;44,46
2207306;"Paes Landim";2015;0,00
2207355;"Pajeú do Piauí";2015;0,00
2207405;"Palmeira do Piauí";2015;0,00
2207504;Palmeirais;2015;7,04
2207553;Paquetá;2015;0,00
2207603;Parnaguá;2015;18,94
2207702;Parnaíba;2015;17,36
2207751;"Passagem Franca do Piauí";2015;0,00
2207777;"Patos do Piauí";2015;15,98
2207793;"Pau D'Arco do Piauí";2015;0,00
2207801;Paulistana;2015;4,96
2207850;Pavussu;2015;0,00
2207900;"Pedro II";2015;2,63
2207959;"Nova Santa Rita";2015;0,00
2208007;Picos;2015;16,98
2208106;Pimenteiras;2015;16,79
2208205;"Pio IX";2015;16,61
2208304;Piracuruca;2015;17,76
2208403;Piripiri;2015;11,17
2208502;Porto;2015;16,28
2208551;"Porto Alegre do Piauí";2015;37,78
2208601;"Prata do Piauí";2015;0,00
2208650;"Queimada Nova";2015;11,37
2208700;"Redenção do Gurguéia";2015;11,63
2208809;Regeneração;2015;11,30
2208858;"Riacho Frio";2015;0,00
2208874;"Ribeira do Piauí";2015;0,00
2208908;"Ribeiro Gonçalves";2015;0,00
2209005;"Rio Grande do Piauí";2015;31,60
2209104;"Santa Cruz do Piauí";2015;0,00
2209153;"Santa Cruz dos Milagres";2015;0,00
2209203;"Santa Filomena";2015;16,25
2209302;"Santa Luz";2015;0,00
2209351;"Santana do Piauí";2015;0,00
2209377;"Santa Rosa do Piauí";2015;0,00
2209401;"Santo Antônio de Lisboa";2015;0,00
2209500;"Santo Inácio do Piauí";2015;0,00
2209559;"São Braz do Piauí";2015;0,00
2209609;"São Félix do Piauí";2015;0,00
2209658;"São Francisco de Assis do Piauí";2015;0,00
2209708;"São Francisco do Piauí";2015;0,00
2209807;"São Gonçalo do Piauí";2015;0,00
2209856;"São João da Canabrava";2015;0,00
2209872;"São João da Fronteira";2015;0,00
2209906;"São João da Serra";2015;0,00
2209955;"São João da Varjota";2015;0,00
2209971;"São João do Arraial";2015;0,00
2210003;"São João do Piauí";2015;0,00
2210052;"São José do Divino";2015;0,00
2210102;"São José do Peixe";2015;0,00
2210201;"São José do Piauí";2015;0,00
2210300;"São Julião";2015;32,03
2210359;"São Lourenço do Piauí";2015;0,00
2210375;"São Luis do Piauí";2015;0,00
2210383;"São Miguel da Baixa Grande";2015;0,00
2210391;"São Miguel do Fidalgo";2015;33,41
2210409;"São Miguel do Tapuio";2015;0,00
2210508;"São Pedro do Piauí";2015;14,29
2210607;"São Raimundo Nonato";2015;14,79
2210623;"Sebastião Barros";2015;0,00
2210631;"Sebastião Leal";2015;23,76
2210656;"Sigefredo Pacheco";2015;0,00
2210706;Simões;2015;13,88
2210805;"Simplício Mendes";2015;8,05
2210904;"Socorro do Piauí";2015;0,00
2210938;Sussuapara;2015;0,00
2210953;"Tamboril do Piauí";2015;0,00
2210979;"Tanque do Piauí";2015;0,00
2211001;Teresina;2015;41,58
2211100;União;2015;16,05
2211209;Uruçuí;2015;4,76
2211308;"Valença do Piauí";2015;4,86
2211357;"Várzea Branca";2015;0,00
2211407;"Várzea Grande";2015;0,00
2211506;"Vera Mendes";2015;0,00
2211605;"Vila Nova do Piauí";2015;33,73
2211704;"Wall Ferraz";2015;0,00
2300101;Abaiara;2015;26,42
2300150;Acarape;2015;49,12
2300200;Acaraú;2015;21,24
2300309;Acopiara;2015;28,23
2300408;Aiuaba;2015;5,88
2300507;Alcântaras;2015;8,83
2300606;Altaneira;2015;13,62
2300705;"Alto Santo";2015;35,55
2300754;Amontada;2015;21,38
2300804;"Antonina do Norte";2015;13,84
2300903;Apuiarés;2015;13,73
2301000;Aquiraz;2015;52,76
2301109;Aracati;2015;26,13
2301208;Aracoiaba;2015;11,48
2301257;Ararendá;2015;18,56
2301307;Araripe;2015;51,67
2301406;Aratuba;2015;26,41
2301505;Arneiroz;2015;25,74
2301604;Assaré;2015;25,94
2301703;Aurora;2015;28,45
2301802;Baixio;2015;0,00
2301851;Banabuiú;2015;39,09
2301901;Barbalha;2015;39,08
2301950;Barreira;2015;72,51
2302008;Barro;2015;44,89
2302057;Barroquinha;2015;13,49
2302107;Baturité;2015;68,67
2302206;Beberibe;2015;38,23
2302305;"Bela Cruz";2015;6,23
2302404;"Boa Viagem";2015;35,29
2302503;"Brejo Santo";2015;37,46
2302602;Camocim;2015;9,60
2302701;"Campos Sales";2015;51,62
2302800;Canindé;2015;28,57
2302909;Capistrano;2015;22,76
2303006;Caridade;2015;27,52
2303105;Cariré;2015;21,45
2303204;Caririaçu;2015;29,79
2303303;Cariús;2015;5,32
2303402;Carnaubal;2015;17,18
2303501;Cascavel;2015;34,26
2303600;Catarina;2015;29,88
2303659;Catunda;2015;0,00
2303709;Caucaia;2015;59,05
2303808;Cedro;2015;31,98
2303907;Chaval;2015;0,00
2303931;Choró;2015;75,22
2303956;Chorozinho;2015;104,21
2304004;Coreaú;2015;13,11
2304103;Crateús;2015;35,01
2304202;Crato;2015;31,86
2304236;Croatá;2015;11,28
2304251;Cruz;2015;12,67
2304269;"Deputado Irapuan Pinheiro";2015;95,30
2304277;Ererê;2015;14,08
2304285;Eusébio;2015;95,84
2304301;"Farias Brito";2015;26,51
2304350;Forquilha;2015;21,24
2304400;Fortaleza;2015;66,73
2304459;Fortim;2015;18,81
2304509;Frecheirinha;2015;22,15
2304608;"General Sampaio";2015;59,15
2304657;Graça;2015;6,54
2304707;Granja;2015;1,85
2304806;Granjeiro;2015;22,25
2304905;Groaíras;2015;9,22
2304954;Guaiúba;2015;42,57
2305001;"Guaraciaba do Norte";2015;22,99
2305100;Guaramiranga;2015;53,76
2305209;Hidrolândia;2015;24,93
2305233;Horizonte;2015;77,33
2305266;Ibaretama;2015;22,75
2305308;Ibiapina;2015;28,40
2305332;Ibicuitinga;2015;57,71
2305357;Icapuí;2015;10,30
2305407;Icó;2015;32,74
2305506;Iguatu;2015;35,51
2305605;Independência;2015;50,08
2305654;Ipaporanga;2015;0,00
2305704;Ipaumirim;2015;16,25
2305803;Ipu;2015;7,25
2305902;Ipueiras;2015;5,26
2306009;Iracema;2015;35,53
2306108;Irauçuba;2015;33,98
2306207;Itaiçaba;2015;13,06
2306256;Itaitinga;2015;93,41
2306306;Itapagé;2015;39,13
2306405;Itapipoca;2015;24,01
2306504;Itapiúna;2015;45,63
2306553;Itarema;2015;27,23
2306603;Itatira;2015;0,00
2306702;Jaguaretama;2015;111,13
2306801;Jaguaribara;2015;45,04
2306900;Jaguaribe;2015;40,51
2307007;Jaguaruana;2015;35,85
2307106;Jardim;2015;22,16
2307205;Jati;2015;0,00
2307254;"Jijoca de Jericoacoara";2015;31,70
2307304;"Juazeiro do Norte";2015;47,36
2307403;Jucás;2015;40,85
2307502;"Lavras da Mangabeira";2015;19,12
2307601;"Limoeiro do Norte";2015;63,60
2307635;Madalena;2015;10,30
2307650;Maracanaú;2015;77,65
2307700;Maranguape;2015;41,27
2307809;Marco;2015;33,98
2307908;Martinópole;2015;0,00
2308005;Massapê;2015;21,30
2308104;Mauriti;2015;21,69
2308203;Meruoca;2015;0,00
2308302;Milagres;2015;7,05
2308351;Milhã;2015;22,78
2308377;Miraíma;2015;7,45
2308401;"Missão Velha";2015;28,38
2308500;Mombaça;2015;27,51
2308609;"Monsenhor Tabosa";2015;17,63
2308708;"Morada Nova";2015;93,69
2308807;Moraújo;2015;0,00
2308906;Morrinhos;2015;4,57
2309003;Mucambo;2015;6,97
2309102;Mulungu;2015;55,88
2309201;"Nova Olinda";2015;0,00
2309300;"Nova Russas";2015;18,83
2309409;"Novo Oriente";2015;49,61
2309458;Ocara;2015;15,92
2309508;Orós;2015;37,39
2309607;Pacajus;2015;65,41
2309706;Pacatuba;2015;59,72
2309805;Pacoti;2015;33,59
2309904;Pacujá;2015;0,00
2310001;Palhano;2015;21,72
2310100;Palmácia;2015;15,51
2310209;Paracuru;2015;14,96
2310258;Paraipaba;2015;71,91
2310308;Parambu;2015;22,37
2310407;Paramoti;2015;51,95
2310506;"Pedra Branca";2015;65,50
2310605;Penaforte;2015;34,03
2310704;Pentecoste;2015;21,76
2310803;Pereiro;2015;12,41
2310852;Pindoretama;2015;34,64
2310902;"Piquet Carneiro";2015;18,22
2310951;"Pires Ferreira";2015;0,00
2311009;Poranga;2015;49,08
2311108;Porteiras;2015;13,32
2311207;Potengi;2015;27,80
2311231;Potiretama;2015;0,00
2311264;Quiterianópolis;2015;38,67
2311306;Quixadá;2015;58,58
2311355;Quixelô;2015;26,76
2311405;Quixeramobim;2015;32,39
2311504;Quixeré;2015;111,26
2311603;Redenção;2015;88,00
2311702;Reriutaba;2015;0,00
2311801;Russas;2015;74,65
2311900;Saboeiro;2015;19,04
2311959;Salitre;2015;24,75
2312007;"Santana do Acaraú";2015;9,49
2312106;"Santana do Cariri";2015;22,90
2312205;"Santa Quitéria";2015;16,14
2312304;"São Benedito";2015;23,82
2312403;"São Gonçalo do Amarante";2015;57,09
2312502;"São João do Jaguaribe";2015;129,52
2312601;"São Luís do Curu";2015;39,18
2312700;"Senador Pompeu";2015;90,41
2312809;"Senador Sá";2015;0,00
2312908;Sobral;2015;54,52
2313005;Solonópole;2015;22,11
2313104;"Tabuleiro do Norte";2015;92,52
2313203;Tamboril;2015;11,72
2313252;Tarrafas;2015;0,00
2313302;Tauá;2015;31,20
2313351;Tejuçuoca;2015;0,00
2313401;Tianguá;2015;23,14
2313500;Trairi;2015;27,56
2313559;Tururu;2015;0,00
2313609;Ubajara;2015;20,71
2313708;Umari;2015;13,05
2313757;Umirim;2015;30,74
2313807;Uruburetama;2015;14,15
2313906;Uruoca;2015;22,19
2313955;Varjota;2015;11,03
2314003;"Várzea Alegre";2015;7,49
2314102;"Viçosa do Ceará";2015;10,18
2400109;Acari;2015;8,82
2400208;Açu;2015;36,65
2400307;"Afonso Bezerra";2015;17,85
2400406;"Água Nova";2015;31,15
2400505;Alexandria;2015;43,32
2400604;"Almino Afonso";2015;20,41
2400703;"Alto do Rodrigues";2015;43,12
2400802;Angicos;2015;41,99
2400901;"Antônio Martins";2015;83,28
2401008;Apodi;2015;27,63
2401107;"Areia Branca";2015;51,18
2401206;Arês;2015;56,97
2401305;"Augusto Severo";2015;10,29
2401404;"Baía Formosa";2015;21,78
2401453;Baraúna;2015;113,81
2401503;Barcelona;2015;24,59
2401602;"Bento Fernandes";2015;0,00
2401651;Bodó;2015;0,00
2401701;"Bom Jesus";2015;69,21
2401800;Brejinho;2015;23,98
2401859;"Caiçara do Norte";2015;0,00
2401909;"Caiçara do Rio do Vento";2015;0,00
2402006;Caicó;2015;68,39
2402105;"Campo Redondo";2015;0,00
2402204;Canguaretama;2015;38,66
2402303;Caraúbas;2015;82,67
2402402;"Carnaúba dos Dantas";2015;12,43
2402501;Carnaubais;2015;0,00
2402600;Ceará-Mirim;2015;74,10
2402709;"Cerro Corá";2015;17,67
2402808;"Coronel Ezequiel";2015;17,90
2402907;"Coronel João Pessoa";2015;0,00
2403004;Cruzeta;2015;24,50
2403103;"Currais Novos";2015;28,96
2403202;"Doutor Severiano";2015;0,00
2403251;Parnamirim;2015;54,87
2403301;Encanto;2015;17,88
2403400;Equador;2015;16,43
2403509;"Espírito Santo";2015;0,00
2403608;Extremoz;2015;79,93
2403707;"Felipe Guerra";2015;16,63
2403756;"Fernando Pedroza";2015;32,93
2403806;Florânia;2015;10,81
2403905;"Francisco Dantas";2015;34,38
2404002;"Frutuoso Gomes";2015;47,30
2404101;Galinhos;2015;0,00
2404200;Goianinha;2015;23,72
2404309;"Governador Dix-Sept Rosado";2015;0,00
2404408;Grossos;2015;39,23
2404507;Guamaré;2015;41,00
2404606;"Ielmo Marinho";2015;22,39
2404705;Ipanguaçu;2015;59,42
2404804;Ipueira;2015;0,00
2404853;Itajá;2015;67,05
2404903;Itaú;2015;34,03
2405009;Jaçanã;2015;45,32
2405108;Jandaíra;2015;101,48
2405207;Janduís;2015;129,18
2405306;"Januário Cicco";2015;20,24
2405405;Japi;2015;37,27
2405504;"Jardim de Angicos";2015;37,47
2405603;"Jardim de Piranhas";2015;13,69
2405702;"Jardim do Seridó";2015;0,00
2405801;"João Câmara";2015;43,37
2405900;"João Dias";2015;74,32
2406007;"José da Penha";2015;0,00
2406106;Jucurutu;2015;10,84
2406155;Jundiá;2015;25,97
2406205;"Lagoa d'Anta";2015;29,89
2406304;"Lagoa de Pedras";2015;26,75
2406403;"Lagoa de Velhos";2015;0,00
2406502;"Lagoa Nova";2015;39,28
2406601;"Lagoa Salgada";2015;49,13
2406700;Lajes;2015;17,94
2406809;"Lajes Pintadas";2015;0,00
2406908;Lucrécia;2015;127,13
2407005;"Luís Gomes";2015;29,62
2407104;Macaíba;2015;80,75
2407203;Macau;2015;41,51
2407252;"Major Sales";2015;25,60
2407302;"Marcelino Vieira";2015;11,77
2407401;Martins;2015;34,46
2407500;Maxaranguape;2015;42,26
2407609;"Messias Targino";2015;66,23
2407708;Montanhas;2015;8,64
2407807;"Monte Alegre";2015;22,57
2407906;"Monte das Gameleiras";2015;45,07
2408003;Mossoró;2015;58,99
2408102;Natal;2015;51,27
2408201;"Nísia Floresta";2015;52,62
2408300;"Nova Cruz";2015;29,42
2408409;"Olho-d'Água do Borges";2015;0,00
2408508;"Ouro Branco";2015;0,00
2408607;Paraná;2015;23,69
2408706;Paraú;2015;25,70
2408805;Parazinho;2015;19,33
2408904;Parelhas;2015;60,51
2408953;"Rio do Fogo";2015;9,30
2409100;"Passa e Fica";2015;39,51
2409209;Passagem;2015;32,52
2409308;Patu;2015;7,87
2409332;"Santa Maria";2015;18,72
2409407;"Pau dos Ferros";2015;13,35
2409506;"Pedra Grande";2015;0,00
2409605;"Pedra Preta";2015;0,00
2409704;"Pedro Avelino";2015;42,50
2409803;"Pedro Velho";2015;20,21
2409902;Pendências;2015;13,56
2410009;Pilões;2015;26,59
2410108;"Poço Branco";2015;26,42
2410207;Portalegre;2015;12,80
2410256;"Porto do Mangue";2015;0,00
2410306;"Presidente Juscelino";2015;71,33
2410405;Pureza;2015;21,43
2410504;"Rafael Fernandes";2015;0,00
2410603;"Rafael Godeiro";2015;31,12
2410702;"Riacho da Cruz";2015;28,69
2410801;"Riacho de Santana";2015;0,00
2410900;Riachuelo;2015;0,00
2411007;"Rodolfo Fernandes";2015;43,99
2411056;Tibau;2015;74,65
2411106;"Ruy Barbosa";2015;0,00
2411205;"Santa Cruz";2015;59,09
2411403;"Santana do Matos";2015;7,35
2411429;"Santana do Seridó";2015;0,00
2411502;"Santo Antônio";2015;12,57
2411601;"São Bento do Norte";2015;0,00
2411700;"São Bento do Trairí";2015;0,00
2411809;"São Fernando";2015;0,00
2411908;"São Francisco do Oeste";2015;0,00
2412005;"São Gonçalo do Amarante";2015;71,24
2412104;"São João do Sabugi";2015;0,00
2412203;"São José de Mipibu";2015;57,88
2412302;"São José do Campestre";2015;61,86
2412401;"São José do Seridó";2015;0,00
2412500;"São Miguel";2015;25,78
2412559;"São Miguel do Gostoso";2015;31,82
2412609;"São Paulo do Potengi";2015;58,01
2412708;"São Pedro";2015;32,18
2412807;"São Rafael";2015;0,00
2412906;"São Tomé";2015;35,70
2413003;"São Vicente";2015;0,00
2413102;"Senador Elói de Souza";2015;32,86
2413201;"Senador Georgino Avelino";2015;23,14
2413300;"Serra de São Bento";2015;17,00
2413359;"Serra do Mel";2015;17,38
2413409;"Serra Negra do Norte";2015;12,30
2413508;Serrinha;2015;15,34
2413557;"Serrinha dos Pintos";2015;41,69
2413607;"Severiano Melo";2015;0,00
2413706;"Sítio Novo";2015;18,41
2413805;"Taboleiro Grande";2015;0,00
2413904;Taipu;2015;8,09
2414001;Tangará;2015;77,27
2414100;"Tenente Ananias";2015;0,00
2414159;"Tenente Laurentino Cruz";2015;17,37
2414209;"Tibau do Sul";2015;45,06
2414308;"Timbaúba dos Batistas";2015;0,00
2414407;Touros;2015;20,89
2414456;"Triunfo Potiguar";2015;29,71
2414506;Umarizal;2015;46,15
2414605;Upanema;2015;21,01
2414704;Várzea;2015;0,00
2414753;Venha-Ver;2015;72,80
2414803;"Vera Cruz";2015;16,64
2414902;Viçosa;2015;0,00
2415008;"Vila Flor";2015;0,00
2500106;"Água Branca";2015;9,92
2500205;Aguiar;2015;0,00
2500304;"Alagoa Grande";2015;24,44
2500403;"Alagoa Nova";2015;39,02
2500502;Alagoinha;2015;7,00
2500536;Alcantil;2015;55,04
2500577;"Algodão de Jandaíra";2015;80,81
2500601;Alhandra;2015;103,96
2500700;"São João do Rio do Peixe";2015;11,16
2500734;Amparo;2015;0,00
2500775;Aparecida;2015;0,00
2500809;Araçagi;2015;52,56
2500908;Arara;2015;44,93
2501005;Araruna;2015;19,95
2501104;Areia;2015;38,94
2501153;"Areia de Baraúnas";2015;0,00
2501203;Areial;2015;0,00
2501302;Aroeiras;2015;36,45
2501351;Assunção;2015;0,00
2501401;"Baía da Traição";2015;79,31
2501500;Bananeiras;2015;28,26
2501534;Baraúna;2015;42,03
2501575;"Barra de Santana";2015;48,49
2501609;"Barra de Santa Rosa";2015;6,60
2501708;"Barra de São Miguel";2015;16,93
2501807;Bayeux;2015;54,09
2501906;Belém;2015;11,37
2502003;"Belém do Brejo do Cruz";2015;54,64
2502052;"Bernardino Batista";2015;0,00
2502102;"Boa Ventura";2015;18,27
2502151;"Boa Vista";2015;0,00
2502201;"Bom Jesus";2015;0,00
2502300;"Bom Sucesso";2015;19,97
2502409;"Bonito de Santa Fé";2015;8,56
2502508;Boqueirão;2015;28,30
2502607;Igaracy;2015;32,30
2502706;Borborema;2015;18,64
2502805;"Brejo do Cruz";2015;35,97
2502904;"Brejo dos Santos";2015;46,78
2503001;Caaporã;2015;41,75
2503100;Cabaceiras;2015;18,35
2503209;Cabedelo;2015;35,04
2503308;"Cachoeira dos Índios";2015;0,00
2503506;"Cacimba de Dentro";2015;5,83
2503555;Cacimbas;2015;0,00
2503605;Caiçara;2015;0,00
2503704;Cajazeiras;2015;22,79
2503753;Cajazeirinhas;2015;0,00
2503803;"Caldas Brandão";2015;50,46
2503902;Camalaú;2015;0,00
2504009;"Campina Grande";2015;41,72
2504033;Capim;2015;31,62
2504074;Caraúbas;2015;24,30
2504108;Carrapateira;2015;0,00
2504157;Casserengue;2015;13,52
2504207;Catingueira;2015;0,00
2504306;"Catolé do Rocha";2015;53,02
2504355;Caturité;2015;0,00
2504405;Conceição;2015;26,51
2504504;Condado;2015;14,85
2504603;Conde;2015;104,28
2504702;Congo;2015;20,92
2504801;Coremas;2015;38,94
2504850;Coxixola;2015;0,00
2504900;"Cruz do Espírito Santo";2015;34,86
2505006;Cubati;2015;13,90
2505105;Cuité;2015;14,76
2505204;Cuitegi;2015;0,00
2505238;"Cuité de Mamanguape";2015;15,77
2505279;"Curral de Cima";2015;19,07
2505303;"Curral Velho";2015;0,00
2505352;Damião;2015;0,00
2505402;Desterro;2015;24,23
2505501;"Vista Serrana";2015;0,00
2505600;Diamante;2015;0,00
2505709;"Dona Inês";2015;0,00
2505808;"Duas Estradas";2015;55,28
2505907;Emas;2015;28,69
2506004;Esperança;2015;27,45
2506103;Fagundes;2015;35,16
2506202;"Frei Martinho";2015;0,00
2506251;"Gado Bravo";2015;23,67
2506301;Guarabira;2015;24,07
2506400;Gurinhém;2015;49,59
2506509;Gurjão;2015;0,00
2506608;Ibiara;2015;33,48
2506707;Imaculada;2015;8,51
2506806;Ingá;2015;27,71
2506905;Itabaiana;2015;28,50
2507002;Itaporanga;2015;36,74
2507101;Itapororoca;2015;21,82
2507200;Itatuba;2015;46,56
2507309;Jacaraú;2015;20,96
2507408;Jericó;2015;12,96
2507507;"João Pessoa";2015;59,01
2507606;"Juarez Távora";2015;0,00
2507705;Juazeirinho;2015;39,10
2507804;"Junco do Seridó";2015;28,35
2507903;Juripiranga;2015;46,86
2508000;Juru;2015;0,00
2508109;Lagoa;2015;0,00
2508208;"Lagoa de Dentro";2015;39,38
2508307;"Lagoa Seca";2015;22,02
2508406;Lastro;2015;0,00
2508505;Livramento;2015;27,19
2508554;Logradouro;2015;0,00
2508604;Lucena;2015;46,86
2508703;"Mãe d'Água";2015;49,68
2508802;Malta;2015;35,26
2508901;Mamanguape;2015;54,09
2509008;Manaíra;2015;9,04
2509057;Marcação;2015;11,96
2509107;Mari;2015;32,18
2509156;Marizópolis;2015;15,33
2509206;Massaranduba;2015;7,32
2509305;Mataraca;2015;0,00
2509339;Matinhas;2015;66,71
2509370;"Mato Grosso";2015;0,00
2509396;Maturéia;2015;0,00
2509404;Mogeiro;2015;0,00
2509503;Montadas;2015;18,09
2509602;"Monte Horebe";2015;21,01
2509701;Monteiro;2015;42,72
2509800;Mulungu;2015;20,33
2509909;Natuba;2015;9,57
2510006;Nazarezinho;2015;13,66
2510105;"Nova Floresta";2015;46,95
2510204;"Nova Olinda";2015;0,00
2510303;"Nova Palmeira";2015;0,00
2510402;"Olho d'Água";2015;0,00
2510501;Olivedos;2015;0,00
2510600;"Ouro Velho";2015;0,00
2510659;Parari;2015;55,71
2510709;Passagem;2015;0,00
2510808;Patos;2015;54,56
2510907;Paulista;2015;40,93
2511004;"Pedra Branca";2015;0,00
2511103;"Pedra Lavrada";2015;37,58
2511202;"Pedras de Fogo";2015;21,21
2511301;Piancó;2015;0,00
2511400;Picuí;2015;32,14
2511509;Pilar;2015;42,42
2511608;Pilões;2015;0,00
2511707;Pilõezinhos;2015;0,00
2511806;Pirpirituba;2015;37,90
2511905;Pitimbu;2015;69,57
2512002;Pocinhos;2015;27,36
2512036;"Poço Dantas";2015;0,00
2512077;"Poço de José de Moura";2015;23,56
2512101;Pombal;2015;27,51
2512200;Prata;2015;0,00
2512309;"Princesa Isabel";2015;13,05
2512408;Puxinanã;2015;36,88
2512507;Queimadas;2015;18,32
2512606;Quixabá;2015;0,00
2512705;Remígio;2015;36,56
2512721;"Pedro Régis";2015;16,57
2512747;Riachão;2015;0,00
2512754;"Riachão do Bacamarte";2015;44,68
2512762;"Riachão do Poço";2015;0,00
2512788;"Riacho de Santo Antônio";2015;0,00
2512804;"Riacho dos Cavalos";2015;35,03
2512903;"Rio Tinto";2015;37,46
2513000;Salgadinho;2015;0,00
2513109;"Salgado de São Félix";2015;16,47
2513158;"Santa Cecília";2015;30,38
2513208;"Santa Cruz";2015;15,20
2513307;"Santa Helena";2015;0,00
2513356;"Santa Inês";2015;27,82
2513406;"Santa Luzia";2015;13,09
2513505;"Santana de Mangueira";2015;38,29
2513604;"Santana dos Garrotes";2015;28,12
2513653;Santarém;2015;37,31
2513703;"Santa Rita";2015;74,11
2513802;"Santa Teresinha";2015;0,00
2513851;"Santo André";2015;78,71
2513901;"São Bento";2015;38,85
2513927;"São Bentinho";2015;22,47
2513943;"São Domingos do Cariri";2015;0,00
2513968;"São Domingos";2015;0,00
2513984;"São Francisco";2015;0,00
2514008;"São João do Cariri";2015;46,26
2514107;"São João do Tigre";2015;67,69
2514206;"São José da Lagoa Tapada";2015;26,05
2514305;"São José de Caiana";2015;64,20
2514404;"São José de Espinharas";2015;0,00
2514453;"São José dos Ramos";2015;17,04
2514503;"São José de Piranhas";2015;10,02
2514552;"São José de Princesa";2015;25,28
2514602;"São José do Bonfim";2015;28,64
2514651;"São José do Brejo do Cruz";2015;0,00
2514701;"São José do Sabugi";2015;0,00
